ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Original-Title,full_text,keywords
1580083412,what color is your parachute a practical manual for jobhunters amp careerchangers,richard nelson bolles,2001,ten speed press,http://images.amazon.com/images/P/1580083412.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1580083412.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1580083412.01.LZZZZZZZ.jpg,What Color Is Your Parachute? A Practical Manual for Job-Hunters &amp; Career-Changers,what color is your parachute a practical manual for jobhunters amp careerchangers richard nelson bolles,"['practical', 'richard', 'richard nelson', 'practical manual', 'bolles', 'color', 'amp careerchangers', 'nelson bolles', 'parachute practical', 'jobhunters amp', 'manual jobhunters', 'color parachute']"
0140236716,going in,jenny newman,1995,penguin books ltd,http://images.amazon.com/images/P/0140236716.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140236716.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140236716.01.LZZZZZZZ.jpg,Going in,going in jenny newman,[]
0380973499,wars end an eyewitness account of americas last atomic mission,charles w sweeney,1997,william morrow amp company,http://images.amazon.com/images/P/0380973499.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380973499.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380973499.01.LZZZZZZZ.jpg,War's End: An Eyewitness Account of America's Last Atomic Mission,wars end an eyewitness account of americas last atomic mission charles w sweeney,"['charles', 'americas', 'atomic', 'end', 'account americas', 'mission charles', 'sweeney', 'charles sweeney', 'wars end', 'eyewitness account', 'eyewitness', 'atomic mission']"
0684867184,comrades brothers fathers heroes sons pals,stephen e ambrose,1999,simon amp schuster,http://images.amazon.com/images/P/0684867184.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684867184.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684867184.01.LZZZZZZZ.jpg,"Comrades : Brothers, Fathers, Heroes, Sons, Pals",comrades brothers fathers heroes sons pals stephen e ambrose,"['pals', 'fathers', 'stephen', 'brothers', 'comrades', 'pals stephen', 'heroes', 'sons', 'comrades brothers', 'ambrose', 'fathers heroes', 'stephen ambrose']"
031224116X,murder on the mauretania george porter dillman and genevieve masefield mysteries,conrad allen,2000,st martins minotaur,http://images.amazon.com/images/P/031224116X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/031224116X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/031224116X.01.LZZZZZZZ.jpg,Murder on the Mauretania (George Porter Dillman and Genevieve Masefield Mysteries),murder on the mauretania george porter dillman and genevieve masefield mysteries conrad allen,"['genevieve', 'george', 'dillman', 'allen', 'masefield', 'george porter', 'murder', 'porter dillman', 'mauretania', 'masefield mysteries', 'mysteries conrad', 'murder mauretania']"
0385319622,american chica two worlds one childhood,marie arana,2001,dial press,http://images.amazon.com/images/P/0385319622.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385319622.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385319622.01.LZZZZZZZ.jpg,"American Chica: Two Worlds, One Childhood",american chica two worlds one childhood marie arana,[]
1557507422,the damned dont drown the sinking of the wilhelm gustloff bluejacket books,a v sellwood,1996,naval institute press,http://images.amazon.com/images/P/1557507422.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1557507422.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1557507422.01.LZZZZZZZ.jpg,The Damned Don't Drown: The Sinking of the Wilhelm Gustloff (Bluejacket Books),the damned dont drown the sinking of the wilhelm gustloff bluejacket books a v sellwood,"['dont', 'damned', 'wilhelm', 'damned dont', 'books', 'gustloff', 'wilhelm gustloff', 'sellwood', 'dont drown', 'bluejacket', 'books sellwood', 'drown sinking']"
1853673110,war on the eastern front the german soldier in russia 19411945 greenhill military paperbacks,james lucas,1998,greenhill books,http://images.amazon.com/images/P/1853673110.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1853673110.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1853673110.01.LZZZZZZZ.jpg,"War on the Eastern Front: The German Soldier in Russia, 1941-1945 (Greenhill Military Paperbacks.)",war on the eastern front the german soldier in russia 19411945 greenhill military paperbacks james lucas,"['james', 'greenhill', 'russia', 'lucas', 'paperbacks', 'war', 'eastern german', 'paperbacks james', 'soldier', '19411945 greenhill', 'russia 19411945', 'military paperbacks']"
0917298551,frontier soldier an enlisted mans journal of the sioux and nez perce campaigns 1877,william zimmer,1998,montana historical society,http://images.amazon.com/images/P/0917298551.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0917298551.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0917298551.01.LZZZZZZZ.jpg,"Frontier Soldier : An Enlisted Man's Journal of the Sioux and Nez Perce Campaigns, 1877",frontier soldier an enlisted mans journal of the sioux and nez perce campaigns 1877 william zimmer,"['perce', 'perce campaigns', 'nez', 'journal', 'zimmer', 'mans journal', 'frontier', '1877 william', 'william zimmer', 'soldier enlisted', 'sioux', 'campaigns 1877']"
0891415947,august 1944 the campaign for france,robert a miller,1996,ballantine books,http://images.amazon.com/images/P/0891415947.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0891415947.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0891415947.01.LZZZZZZZ.jpg,August 1944: The Campaign for France,august 1944 the campaign for france robert a miller,[]
0804100039,if you survive from normandy to the battle of the bulge to the end of world war ii one american officers riveting true story,george wilson,1987,ballantine books,http://images.amazon.com/images/P/0804100039.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0804100039.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0804100039.01.LZZZZZZZ.jpg,"If You Survive: From Normandy to the Battle of the Bulge to the End of World War II, One American Officer's Riveting True Story",if you survive from normandy to the battle of the bulge to the end of world war ii one american officers riveting true story george wilson,"['true story', 'bulge', 'end world', 'officers', 'bulge end', 'ii american', 'officers riveting', 'wilson', 'story george', 'george wilson', 'normandy battle', 'survive normandy']"
0440236304,currahee a screaming eagle at normandy,donald r burgett,2000,dell publishing company,http://images.amazon.com/images/P/0440236304.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440236304.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440236304.01.LZZZZZZZ.jpg,Currahee!:  A Screaming Eagle at Normandy,currahee a screaming eagle at normandy donald r burgett,[]
0060937114,first mothers the women who shaped the presidents,bonnie angelo,2001,perennial,http://images.amazon.com/images/P/0060937114.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060937114.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060937114.01.LZZZZZZZ.jpg,First Mothers: The Women Who Shaped the Presidents,first mothers the women who shaped the presidents bonnie angelo,[]
0060183527,our kind of people inside americas black upper class,lawrence otis graham,1999,harpercollins publishers,http://images.amazon.com/images/P/0060183527.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060183527.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060183527.01.LZZZZZZZ.jpg,Our Kind of People: Inside America's Black Upper Class,our kind of people inside americas black upper class lawrence otis graham,"['kind', 'people inside', 'upper', 'kind people', 'black', 'americas', 'inside americas', 'class lawrence', 'upper class', 'graham', 'lawrence otis', 'otis graham']"
081288518X,queen of ice queen of shadows the unsuspected life of sonja henie,raymond strait,1990,scarborough house publishers,http://images.amazon.com/images/P/081288518X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/081288518X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/081288518X.01.LZZZZZZZ.jpg,"Queen of Ice, Queen of Shadows: The Unsuspected Life of Sonja Henie",queen of ice queen of shadows the unsuspected life of sonja henie raymond strait,"['life', 'unsuspected life', 'ice', 'shadows unsuspected', 'sonja', 'strait', 'henie', 'raymond', 'sonja henie', 'queen shadows', 'queen ice', 'raymond strait']"
038549565X,ghost soldiers the epic account of world war iis greatest rescue mission,hampton sides,2002,anchor,http://images.amazon.com/images/P/038549565X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038549565X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038549565X.01.LZZZZZZZ.jpg,Ghost Soldiers: The Epic Account of World War II's Greatest Rescue Mission,ghost soldiers the epic account of world war iis greatest rescue mission hampton sides,"['account world', 'epic', 'sides', 'iis', 'iis greatest', 'world war', 'greatest rescue', 'ghost', 'hampton sides', 'hampton', 'rescue mission', 'ghost soldiers']"
0743201981,always faithful a memoir of the marine dogs of wwii,william w putney,2001,free press,http://images.amazon.com/images/P/0743201981.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743201981.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743201981.01.LZZZZZZZ.jpg,Always Faithful : A Memoir of the Marine Dogs of WWII,always faithful a memoir of the marine dogs of wwii william w putney,"['william', 'dogs', 'faithful', 'memoir', 'wwii', 'wwii william', 'faithful memoir', 'putney', 'william putney', 'marine dogs', 'memoir marine', 'dogs wwii']"
0767908244,german boy a child in war,wolfgang samuel,2001,broadway,http://images.amazon.com/images/P/0767908244.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767908244.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767908244.01.LZZZZZZZ.jpg,German Boy: A Child in War,german boy a child in war wolfgang samuel,[]
0743203399,the wild blue the men and boys who flew the b24s over germany 194445,stephen e ambrose,2001,simon amp schuster,http://images.amazon.com/images/P/0743203399.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743203399.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743203399.01.LZZZZZZZ.jpg,The Wild Blue : The Men and Boys Who Flew the B-24s Over Germany 1944-45,the wild blue the men and boys who flew the b24s over germany 194445 stephen e ambrose,"['stephen', 'men boys', 'men', 'wild', 'ambrose', 'stephen ambrose', 'b24s', 'b24s germany', '194445', 'boys flew', 'germany 194445', 'wild blue']"
0688158943,waiting to fly my escapades with the penguins of antarctica,ron naveen,1999,william morrow amp company,http://images.amazon.com/images/P/0688158943.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688158943.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688158943.01.LZZZZZZZ.jpg,Waiting to Fly: My Escapades With the Penguins of Antarctica,waiting to fly my escapades with the penguins of antarctica ron naveen,"['waiting', 'escapades', 'naveen', 'ron', 'fly', 'waiting fly', 'fly escapades', 'ron naveen', 'antarctica', 'penguins', 'antarctica ron', 'penguins antarctica']"
0140018328,kiss kiss french language edition,roald dahl,1978,french amp european pubns,http://images.amazon.com/images/P/0140018328.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140018328.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140018328.01.LZZZZZZZ.jpg,Kiss Kiss (French Language Edition),kiss kiss french language edition roald dahl,"['edition', 'language', 'french', 'french language', 'roald', 'language edition', 'dahl', 'kiss', 'edition roald', 'kiss kiss', 'roald dahl', 'kiss french']"
0515100072,crossed swords,sean flannery,1989,jove books,http://images.amazon.com/images/P/0515100072.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515100072.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515100072.01.LZZZZZZZ.jpg,Crossed Swords,crossed swords sean flannery,[]
0553579606,ashes to ashes,tami hoag,2000,bantam,http://images.amazon.com/images/P/0553579606.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553579606.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553579606.01.LZZZZZZZ.jpg,Ashes to Ashes,ashes to ashes tami hoag,[]
0553282069,forbidden land a novel of the first americans first americans saga,william sarabande,1989,bantam,http://images.amazon.com/images/P/0553282069.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553282069.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553282069.01.LZZZZZZZ.jpg,Forbidden Land : A Novel of the First Americans (First Americans Saga),forbidden land a novel of the first americans first americans saga william sarabande,"['saga', 'william', 'saga william', 'forbidden', 'americans', 'americans americans', 'land', 'sarabande', 'novel', 'william sarabande', 'land novel', 'forbidden land']"
0385177259,foundations edge foundation novels hardcover,isaac asimov,1982,bantam dell pub group,http://images.amazon.com/images/P/0385177259.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385177259.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385177259.01.LZZZZZZZ.jpg,Foundation's Edge (Foundation Novels (Hardcover)),foundations edge foundation novels hardcover isaac asimov,"['isaac', 'edge', 'hardcover', 'hardcover isaac', 'novels', 'novels hardcover', 'foundation', 'foundations', 'foundations edge', 'edge foundation', 'isaac asimov', 'asimov']"
0373201451,daddy again by request harlequin by request,dorothy glenn,1998,harlequin,http://images.amazon.com/images/P/0373201451.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373201451.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373201451.01.LZZZZZZZ.jpg,Daddy Again (By Request) (Harlequin by Request),daddy again by request harlequin by request dorothy glenn,[]
0061013439,the run,stuart woods,2001,harpertorch,http://images.amazon.com/images/P/0061013439.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061013439.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061013439.01.LZZZZZZZ.jpg,The Run,the run stuart woods,[]
0553080237,a sorrow in our heart the life of tecumseh,allan w eckert,1992,bantam dell pub group,http://images.amazon.com/images/P/0553080237.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553080237.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553080237.01.LZZZZZZZ.jpg,A Sorrow in Our Heart: The Life of Tecumseh,a sorrow in our heart the life of tecumseh allan w eckert,[]
0679459596,billy straight a novel,jonathan kellerman,1999,random house trade,http://images.amazon.com/images/P/0679459596.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679459596.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679459596.01.LZZZZZZZ.jpg,Billy Straight: A Novel,billy straight a novel jonathan kellerman,[]
0393038173,how late it was how late,james kelman,1994,w w norton amp co inc,http://images.amazon.com/images/P/0393038173.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393038173.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0393038173.01.LZZZZZZZ.jpg,"How Late It Was, How Late",how late it was how late james kelman,[]
0553578901,the hostage bride,jane feather,1998,bantam books,http://images.amazon.com/images/P/0553578901.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553578901.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553578901.01.LZZZZZZZ.jpg,The Hostage Bride,the hostage bride jane feather,[]
0446605786,the royals not for sale in the uk,kitty kelley,1998,warner books,http://images.amazon.com/images/P/0446605786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446605786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446605786.01.LZZZZZZZ.jpg,The Royals (not for sale in the UK),the royals not for sale in the uk kitty kelley,[]
0609609068,the book of eleanor,pamela kaufman,2002,crown,http://images.amazon.com/images/P/0609609068.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0609609068.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0609609068.01.LZZZZZZZ.jpg,The Book of Eleanor,the book of eleanor pamela kaufman,[]
0500011931,the case of walter pater,michael levey,1978,thames and hudson,http://images.amazon.com/images/P/0500011931.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0500011931.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0500011931.01.LZZZZZZZ.jpg,The case of Walter Pater,the case of walter pater michael levey,[]
0531150259,judith gautier a biography,joanna richardson,1987,franklin watts,http://images.amazon.com/images/P/0531150259.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0531150259.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0531150259.01.LZZZZZZZ.jpg,Judith Gautier: A Biography,judith gautier a biography joanna richardson,[]
0805205454,the ladies of seneca falls the birth of the womans rights movement studies in the life of women,miriam gurko,1976,pantheon books,http://images.amazon.com/images/P/0805205454.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805205454.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805205454.01.LZZZZZZZ.jpg,The Ladies of Seneca Falls: The Birth of the Woman's Rights Movement (Studies in the Life of Women),the ladies of seneca falls the birth of the womans rights movement studies in the life of women miriam gurko,"['falls', 'ladies', 'gurko', 'miriam', 'movement studies', 'falls birth', 'rights', 'birth womans', 'women miriam', 'seneca', 'rights movement', 'ladies seneca']"
0425193896,cutwork,monica ferris,2004,berkley publishing group,http://images.amazon.com/images/P/0425193896.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425193896.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425193896.01.LZZZZZZZ.jpg,Cutwork,cutwork monica ferris,[]
0345382846,here be dragons,sharon kay penman,1993,ballantine books,http://images.amazon.com/images/P/0345382846.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345382846.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345382846.01.LZZZZZZZ.jpg,Here Be Dragons,here be dragons sharon kay penman,[]
