ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,full_text,keywords
0345297709,centaur aisle,piers anthony,1982.0,ballantine books,http://images.amazon.com/images/P/0345297709.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345297709.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345297709.01.LZZZZZZZ.jpg,centaur aisle piers anthony,[]
0345313097,crewel lye,piers anthony,1985.0,ballantine books,http://images.amazon.com/images/P/0345313097.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345313097.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345313097.01.LZZZZZZZ.jpg,crewel lye piers anthony,[]
0345335465,dragonflight dragonriders of pern trilogy paperback,anne mccaffrey,1991.0,del rey books,http://images.amazon.com/images/P/0345335465.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345335465.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345335465.01.LZZZZZZZ.jpg,dragonflight dragonriders of pern trilogy paperback anne mccaffrey,"['mccaffrey', 'anne', 'anne mccaffrey', 'trilogy', 'pern', 'trilogy paperback', 'dragonflight', 'dragonflight dragonriders']"
0345416848,last sword of power stones of power,david gemmell,1997.0,del rey books,http://images.amazon.com/images/P/0345416848.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345416848.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345416848.01.LZZZZZZZ.jpg,last sword of power stones of power david gemmell,"['power', 'david', 'sword', 'stones', 'gemmell', 'sword power', 'david gemmell', 'power stones']"
0385333404,dating big bird,laura zigman,2000.0,dial books,http://images.amazon.com/images/P/0385333404.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385333404.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385333404.01.LZZZZZZZ.jpg,dating big bird laura zigman,"['big', 'dating', 'zigman', 'bird', 'laura', 'dating big', 'big bird', 'laura zigman']"
0449212084,murder at the kennedy center capital crime mysteries,margaret truman,1990.0,fawcett books,http://images.amazon.com/images/P/0449212084.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212084.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212084.01.LZZZZZZZ.jpg,murder at the kennedy center capital crime mysteries margaret truman,"['capital', 'center capital', 'crime', 'margaret', 'mysteries', 'kennedy center', 'murder', 'truman']"
0553582682,guinness world records 2000 guinness book of records 2000,nic kynaston,2000.0,bantam books,http://images.amazon.com/images/P/0553582682.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553582682.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553582682.01.LZZZZZZZ.jpg,guinness world records 2000 guinness book of records 2000 nic kynaston,"['world', 'nic', '2000', 'guinness', '2000 nic', 'book records', 'kynaston', 'world records']"
0590947257,forever amber brown amber brown paperback,paula danziger,1997.0,jump at the sun,http://images.amazon.com/images/P/0590947257.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590947257.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590947257.01.LZZZZZZZ.jpg,forever amber brown amber brown paperback paula danziger,"['forever', 'brown', 'paula', 'danziger', 'paperback', 'brown amber', 'paperback paula', 'forever amber']"
074345829X,philip jose farmers the dungeon,richard a lupoff,2003.0,i books,http://images.amazon.com/images/P/074345829X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/074345829X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/074345829X.01.LZZZZZZZ.jpg,philip jose farmers the dungeon richard a lupoff,"['jose', 'dungeon', 'richard', 'farmers', 'lupoff', 'philip', 'farmers dungeon', 'richard lupoff']"
0786913878,pool of radiance the ruins of myth drannor forgotten realms,carrie bebris,2001.0,wizards of the coast,http://images.amazon.com/images/P/0786913878.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786913878.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786913878.01.LZZZZZZZ.jpg,pool of radiance the ruins of myth drannor forgotten realms carrie bebris,"['myth', 'bebris', 'radiance', 'carrie', 'pool radiance', 'ruins', 'drannor forgotten', 'realms']"
0801491827,feminism and suffrage the emergence of an independent womens movement in america 18481869,ellen carol dubois,1980.0,cornell university press,http://images.amazon.com/images/P/0801491827.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0801491827.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0801491827.01.LZZZZZZZ.jpg,feminism and suffrage the emergence of an independent womens movement in america 18481869 ellen carol dubois,"['carol', 'emergence independent', 'movement', '18481869', 'womens', 'dubois', '18481869 ellen', 'feminism suffrage']"
0816729913,why are boys so weird tales from third grade,candice f ransom,1993.0,troll communications llc,http://images.amazon.com/images/P/0816729913.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0816729913.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0816729913.01.LZZZZZZZ.jpg,why are boys so weird tales from third grade candice f ransom,"['weird', 'grade', 'candice', 'boys', 'ransom', 'tales', 'candice ransom', 'boys weird']"
0843136685,sheldon amp mrs levine an excruciating correspondence,sam bobrick,1994.0,price stern sloan,http://images.amazon.com/images/P/0843136685.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0843136685.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0843136685.01.LZZZZZZZ.jpg,sheldon amp mrs levine an excruciating correspondence sam bobrick,"['excruciating', 'amp', 'excruciating correspondence', 'mrs', 'correspondence', 'sheldon', 'sam bobrick', 'mrs levine']"
0866119531,black beauty great illustrated classics playmore,anna sewell,2000.0,playmore inc publishers,http://images.amazon.com/images/P/0866119531.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0866119531.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0866119531.01.LZZZZZZZ.jpg,black beauty great illustrated classics playmore anna sewell,"['great', 'black', 'classics', 'beauty great', 'anna', 'playmore', 'sewell', 'great illustrated']"
0866119566,oliver twist great illustrated classics,charles dickens,1989.0,playmore inc publishers,http://images.amazon.com/images/P/0866119566.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0866119566.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0866119566.01.LZZZZZZZ.jpg,oliver twist great illustrated classics charles dickens,"['great', 'twist', 'charles', 'illustrated', 'twist great', 'illustrated classics', 'oliver', 'charles dickens']"
0870441663,the wild ponies of assateague island books for young explorers,donna k grosvenor,1975.0,national geographic society,http://images.amazon.com/images/P/0870441663.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0870441663.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0870441663.01.LZZZZZZZ.jpg,the wild ponies of assateague island books for young explorers donna k grosvenor,"['young', 'donna', 'assateague', 'grosvenor', 'explorers', 'assateague island', 'wild ponies', 'island books']"
1561561428,frankenstein illustrated classics series,mary wollstonecraft shelley,1992.0,kidsbookscom,http://images.amazon.com/images/P/1561561428.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1561561428.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1561561428.01.LZZZZZZZ.jpg,frankenstein illustrated classics series mary wollstonecraft shelley,"['series', 'mary', 'classics', 'illustrated', 'classics series', 'wollstonecraft', 'shelley', 'frankenstein illustrated']"
0553210092,the scarlet letter,nathaniel hawthorne,1965.0,bantam,http://images.amazon.com/images/P/0553210092.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553210092.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553210092.01.LZZZZZZZ.jpg,the scarlet letter nathaniel hawthorne,[]
0553258524,dragonsong harper hall trilogy,anne mccaffrey,1977.0,bantam,http://images.amazon.com/images/P/0553258524.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553258524.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553258524.01.LZZZZZZZ.jpg,dragonsong harper hall trilogy anne mccaffrey,"['hall', 'harper', 'anne', 'dragonsong', 'trilogy', 'harper hall', 'mccaffrey', 'trilogy anne']"
0688163726,the watch house,robert westall,1998.0,harpertrophy,http://images.amazon.com/images/P/0688163726.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688163726.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688163726.01.LZZZZZZZ.jpg,the watch house robert westall,[]
1569471096,was it something i said,valerie block,1998.0,soho press,http://images.amazon.com/images/P/1569471096.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1569471096.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1569471096.01.LZZZZZZZ.jpg,was it something i said valerie block,[]
055358099X,cloud nine,luanne rice,2000.0,bantam books,http://images.amazon.com/images/P/055358099X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055358099X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055358099X.01.LZZZZZZZ.jpg,cloud nine luanne rice,[]
0316168815,the lovely bones,alice sebold,2004.0,back bay books,http://images.amazon.com/images/P/0316168815.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316168815.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316168815.01.LZZZZZZZ.jpg,the lovely bones alice sebold,[]
0316314927,sarah conley,ellen gilchrist,1998.0,back bay books,http://images.amazon.com/images/P/0316314927.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316314927.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316314927.01.LZZZZZZZ.jpg,sarah conley ellen gilchrist,[]
0345424719,a widow for one year,john irving,1999.0,ballantine books,http://images.amazon.com/images/P/0345424719.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345424719.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345424719.01.LZZZZZZZ.jpg,a widow for one year john irving,[]
0375414746,the clearing,tim gautreaux,2003.0,knopf,http://images.amazon.com/images/P/0375414746.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375414746.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375414746.01.LZZZZZZZ.jpg,the clearing tim gautreaux,[]
0375726403,empire falls,richard russo,2002.0,vintage books usa,http://images.amazon.com/images/P/0375726403.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375726403.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375726403.01.LZZZZZZZ.jpg,empire falls richard russo,[]
0385503857,oryx and crake,margaret atwood,2003.0,nan a talese,http://images.amazon.com/images/P/0385503857.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385503857.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385503857.01.LZZZZZZZ.jpg,oryx and crake margaret atwood,[]
0425156842,sophies world a novel about the history of philosophy berkeley signature edition,jostein gaarder,1997.0,berkley publishing group,http://images.amazon.com/images/P/0425156842.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425156842.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425156842.01.LZZZZZZZ.jpg,sophies world a novel about the history of philosophy berkeley signature edition jostein gaarder,"['signature', 'edition', 'gaarder', 'history philosophy', 'sophies', 'berkeley', 'jostein', 'world novel']"
0440226104,black and blue,anna quindlen,1999.0,dell,http://images.amazon.com/images/P/0440226104.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440226104.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440226104.01.LZZZZZZZ.jpg,black and blue anna quindlen,[]
0452277337,le divorce william abrahams book,diane johnson,1997.0,plume books,http://images.amazon.com/images/P/0452277337.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452277337.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452277337.01.LZZZZZZZ.jpg,le divorce william abrahams book diane johnson,"['le', 'william', 'johnson', 'divorce', 'abrahams', 'le divorce', 'book diane', 'abrahams book']"
0553802488,the face,dean koontz,2003.0,bantam,http://images.amazon.com/images/P/0553802488.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553802488.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553802488.01.LZZZZZZZ.jpg,the face dean koontz,[]
0671021001,shes come undone oprahs book club,wally lamb,1998.0,pocket,http://images.amazon.com/images/P/0671021001.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671021001.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671021001.01.LZZZZZZZ.jpg,shes come undone oprahs book club wally lamb,"['come', 'shes', 'shes come', 'book club', 'undone', 'wally', 'lamb', 'oprahs book']"
0767903579,falling leaves the true story of an unwanted chinese daughter,adeline yen mah,1999.0,broadway books,http://images.amazon.com/images/P/0767903579.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767903579.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767903579.01.LZZZZZZZ.jpg,falling leaves the true story of an unwanted chinese daughter adeline yen mah,"['true', 'leaves true', 'mah', 'story unwanted', 'chinese', 'falling leaves', 'yen', 'daughter adeline']"
0805063897,nickel and dimed on not getting by in america,barbara ehrenreich,2002.0,owl books,http://images.amazon.com/images/P/0805063897.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805063897.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805063897.01.LZZZZZZZ.jpg,nickel and dimed on not getting by in america barbara ehrenreich,"['getting', 'america', 'barbara', 'getting america', 'ehrenreich', 'dimed', 'barbara ehrenreich', 'nickel']"
0679777431,the game of kings lymond chronicles 1,dorothy dunnett,1997.0,vintage,http://images.amazon.com/images/P/0679777431.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679777431.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679777431.01.LZZZZZZZ.jpg,the game of kings lymond chronicles 1 dorothy dunnett,"['game', 'dunnett', 'kings', 'lymond', 'dorothy', 'chronicles', 'dorothy dunnett', 'lymond chronicles']"
0553285343,russia house the,john le carre,1990.0,bantam,http://images.amazon.com/images/P/0553285343.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553285343.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553285343.01.LZZZZZZZ.jpg,russia house the john le carre,"['le', 'john', 'house', 'russia', 'carre', 'john le', 'le carre', 'russia house']"
0486285529,solvacrime puzzles dover game and puzzle activity books,a c gordon,1995.0,dover publications,http://images.amazon.com/images/P/0486285529.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486285529.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486285529.01.LZZZZZZZ.jpg,solvacrime puzzles dover game and puzzle activity books a c gordon,"['gordon', 'game', 'dover', 'game puzzle', 'activity books', 'books gordon', 'solvacrime', 'solvacrime puzzles']"
0671002481,the first wives club movie tie in,olivia goldsmith,1996.0,pocket,http://images.amazon.com/images/P/0671002481.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671002481.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671002481.01.LZZZZZZZ.jpg,the first wives club movie tie in olivia goldsmith,"['movie', 'tie', 'club', 'wives', 'olivia', 'goldsmith', 'movie tie', 'olivia goldsmith']"
0812523385,selected poems of emily dickinson,emily dickinson,1995.0,tor books,http://images.amazon.com/images/P/0812523385.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812523385.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812523385.01.LZZZZZZZ.jpg,selected poems of emily dickinson emily dickinson,"['selected', 'emily', 'dickinson', 'poems', 'dickinson emily', 'selected poems', 'emily dickinson', 'poems emily']"
0895774666,watercolor school readers digest learnasyougo guides,hazel harrison,1993.0,readers digest,http://images.amazon.com/images/P/0895774666.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0895774666.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0895774666.01.LZZZZZZZ.jpg,watercolor school readers digest learnasyougo guides hazel harrison,"['digest', 'learnasyougo', 'harrison', 'readers', 'guides', 'watercolor', 'guides hazel', 'watercolor school']"
0020199090,joshua in the holy land,joseph girzone,1993.0,simon schuster trade,http://images.amazon.com/images/P/0020199090.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0020199090.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0020199090.01.LZZZZZZZ.jpg,joshua in the holy land joseph girzone,"['holy', 'land', 'holy land', 'girzone', 'joseph', 'joseph girzone', 'joshua', 'joshua holy']"
0385495145,the messenger,joseph girzone,2002.0,image,http://images.amazon.com/images/P/0385495145.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385495145.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385495145.01.LZZZZZZZ.jpg,the messenger joseph girzone,[]
0679733825,sisters of the earth womens prose and poetry about nature,lorraine anderson,1991.0,vintage books usa,http://images.amazon.com/images/P/0679733825.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679733825.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679733825.01.LZZZZZZZ.jpg,sisters of the earth womens prose and poetry about nature lorraine anderson,"['earth', 'prose', 'womens', 'sisters', 'anderson', 'nature', 'lorraine', 'prose poetry']"
0842329129,left behind a novel of the earths last days left behind no 1,tim lahaye,1996.0,tyndale house publishers,http://images.amazon.com/images/P/0842329129.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0842329129.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0842329129.01.LZZZZZZZ.jpg,left behind a novel of the earths last days left behind no 1 tim lahaye,"['days', 'left', 'earths', 'tim', 'novel', 'left tim', 'lahaye', 'novel earths']"
