ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Original-Title,full_text,keywords
0060934417,bel canto a novel,ann patchett,2002,perennial,http://images.amazon.com/images/P/0060934417.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060934417.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060934417.01.LZZZZZZZ.jpg,Bel Canto: A Novel,bel canto a novel ann patchett,"['bel', 'canto', 'patchett', 'novel', 'bel canto', 'ann', 'canto novel', 'ann patchett']"
0671793489,all around the town,mary higgins clark,1993,pocket star,http://images.amazon.com/images/P/0671793489.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671793489.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671793489.01.LZZZZZZZ.jpg,All Around the Town,all around the town mary higgins clark,[]
0174434642,othello 3rd series,william shakespeare,1996,thomas nelson publishers,http://images.amazon.com/images/P/0174434642.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0174434642.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0174434642.01.LZZZZZZZ.jpg,Othello (3rd Series),othello 3rd series william shakespeare,"['3rd', 'series', 'william', '3rd series', 'othello', 'william shakespeare', 'shakespeare', 'othello 3rd']"
0679772677,a civil action,jonathan harr,1996,vintage,http://images.amazon.com/images/P/0679772677.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679772677.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679772677.01.LZZZZZZZ.jpg,A Civil Action,a civil action jonathan harr,[]
0312983824,faking it,jennifer crusie,2003,st martins paperbacks,http://images.amazon.com/images/P/0312983824.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312983824.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312983824.01.LZZZZZZZ.jpg,Faking It,faking it jennifer crusie,[]
0449149676,on mystic lake,kristin hannah,2000,ballantine books,http://images.amazon.com/images/P/0449149676.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449149676.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449149676.01.LZZZZZZZ.jpg,On Mystic Lake,on mystic lake kristin hannah,[]
0553568183,blue moon,luanne rice,1994,bantam books,http://images.amazon.com/images/P/0553568183.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553568183.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553568183.01.LZZZZZZZ.jpg,Blue Moon,blue moon luanne rice,[]
0451191153,the fountainhead,ayn rand,1996,new american library,http://images.amazon.com/images/P/0451191153.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451191153.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451191153.01.LZZZZZZZ.jpg,The Fountainhead,the fountainhead ayn rand,[]
0440224624,the loop,nicholas evans,1999,dell publishing company,http://images.amazon.com/images/P/0440224624.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440224624.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440224624.01.LZZZZZZZ.jpg,The Loop,the loop nicholas evans,[]
0451523067,emma,jane austen,1994,new amer library classics,http://images.amazon.com/images/P/0451523067.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451523067.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451523067.01.LZZZZZZZ.jpg,Emma,emma jane austen,[]
0743418174,good in bed,jennifer weiner,2002,washington square press,http://images.amazon.com/images/P/0743418174.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743418174.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743418174.01.LZZZZZZZ.jpg,Good in Bed,good in bed jennifer weiner,[]
0451526295,mansfield park signet classics paperback,jane austen,1996,signet book,http://images.amazon.com/images/P/0451526295.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451526295.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451526295.01.LZZZZZZZ.jpg,Mansfield Park (Signet Classics (Paperback)),mansfield park signet classics paperback jane austen,"['signet', 'park', 'jane', 'classics', 'park signet', 'classics paperback', 'mansfield', 'jane austen']"
0440214424,out of sight,elmore leonard,1998,dell,http://images.amazon.com/images/P/0440214424.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440214424.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440214424.01.LZZZZZZZ.jpg,Out of Sight,out of sight elmore leonard,[]
0451187903,sense and sensibility,jane austen,1995,signet book,http://images.amazon.com/images/P/0451187903.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451187903.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451187903.01.LZZZZZZZ.jpg,Sense and Sensibility,sense and sensibility jane austen,[]
0385491050,surfacing,margaret atwood,1998,anchor,http://images.amazon.com/images/P/0385491050.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385491050.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385491050.01.LZZZZZZZ.jpg,Surfacing,surfacing margaret atwood,[]
0671036505,the vineyard,barbara delinsky,2001,pocket books,http://images.amazon.com/images/P/0671036505.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671036505.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671036505.01.LZZZZZZZ.jpg,The Vineyard,the vineyard barbara delinsky,[]
0553213504,the count of monte cristo bantam classics,alexandre dumas,1984,bantam,http://images.amazon.com/images/P/0553213504.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553213504.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553213504.01.LZZZZZZZ.jpg,The Count of Monte Cristo (Bantam Classics),the count of monte cristo bantam classics alexandre dumas,"['count', 'bantam', 'monte', 'cristo', 'alexandre', 'count monte', 'bantam classics', 'dumas']"
0446605891,with heart,dorothy garlock,1999,warner vision,http://images.amazon.com/images/P/0446605891.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446605891.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446605891.01.LZZZZZZZ.jpg,With Heart,with heart dorothy garlock,[]
0394758285,the big sleep,raymond chandler,1992,vintage books usa,http://images.amazon.com/images/P/0394758285.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394758285.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394758285.01.LZZZZZZZ.jpg,The Big Sleep,the big sleep raymond chandler,[]
0671004565,well meet again,mary higgins clark,2000,pocket,http://images.amazon.com/images/P/0671004565.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671004565.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671004565.01.LZZZZZZZ.jpg,We'll Meet Again,well meet again mary higgins clark,[]
0345370805,how to make an american quilt,whitney otto,1992,ballantine books,http://images.amazon.com/images/P/0345370805.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345370805.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345370805.01.LZZZZZZZ.jpg,How to Make an American Quilt,how to make an american quilt whitney otto,"['american', 'otto', 'make', 'make american', 'whitney', 'quilt', 'whitney otto', 'quilt whitney']"
0375703055,ellen foster,kaye gibbons,1997,vintage books,http://images.amazon.com/images/P/0375703055.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375703055.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375703055.01.LZZZZZZZ.jpg,Ellen Foster,ellen foster kaye gibbons,[]
0156006529,where or when a novel,anita shreve,1999,harvest books,http://images.amazon.com/images/P/0156006529.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156006529.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156006529.01.LZZZZZZZ.jpg,Where or When  : A Novel,where or when a novel anita shreve,[]
0446673544,sex amp the city,candace bushnell,1997,warner books,http://images.amazon.com/images/P/0446673544.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446673544.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446673544.01.LZZZZZZZ.jpg,Sex &amp; the City,sex amp the city candace bushnell,"['bushnell', 'city', 'sex', 'amp', 'candace', 'amp city', 'candace bushnell', 'sex amp']"
0140256369,of love and other demons penguin great books of the 20th century,gabriel garcia marquez,1996,penguin books,http://images.amazon.com/images/P/0140256369.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140256369.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140256369.01.LZZZZZZZ.jpg,Of Love and Other Demons (Penguin Great Books of the 20th Century),of love and other demons penguin great books of the 20th century gabriel garcia marquez,"['great', 'penguin', '20th', '20th century', 'gabriel', 'marquez', 'love demons', 'great books']"
0312243022,the hours a novel,michael cunningham,2000,picador,http://images.amazon.com/images/P/0312243022.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312243022.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312243022.01.LZZZZZZZ.jpg,The Hours : A Novel,the hours a novel michael cunningham,[]
0316789844,resistance a novel,anita shreve,1997,back bay books,http://images.amazon.com/images/P/0316789844.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316789844.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316789844.01.LZZZZZZZ.jpg,Resistance : A Novel,resistance a novel anita shreve,[]
0679761837,a natural history of love,diane ackerman,1995,vintage books usa,http://images.amazon.com/images/P/0679761837.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679761837.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679761837.01.LZZZZZZZ.jpg,A Natural History of Love,a natural history of love diane ackerman,"['natural', 'history', 'natural history', 'love', 'ackerman', 'diane', 'love diane', 'diane ackerman']"
0385490445,alias grace a novel,margaret atwood,1997,anchor,http://images.amazon.com/images/P/0385490445.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385490445.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385490445.01.LZZZZZZZ.jpg,Alias Grace : A Novel,alias grace a novel margaret atwood,"['novel', 'atwood', 'margaret', 'alias', 'grace', 'novel margaret', 'margaret atwood', 'grace novel']"
0380725398,jamaica inn,daphne du maurier,1995,avon,http://images.amazon.com/images/P/0380725398.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380725398.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380725398.01.LZZZZZZZ.jpg,Jamaica Inn,jamaica inn daphne du maurier,"['du', 'du maurier', 'maurier', 'inn', 'daphne', 'jamaica', 'daphne du', 'jamaica inn']"
0345316770,almost paradise,susan isaacs,1990,ballantine books,http://images.amazon.com/images/P/0345316770.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345316770.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345316770.01.LZZZZZZZ.jpg,Almost Paradise,almost paradise susan isaacs,[]
0375700757,cold mountain a novel,charles frazier,1998,vintage,http://images.amazon.com/images/P/0375700757.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375700757.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375700757.01.LZZZZZZZ.jpg,Cold Mountain : A Novel,cold mountain a novel charles frazier,"['charles', 'cold', 'novel', 'novel charles', 'frazier', 'charles frazier', 'cold mountain', 'mountain novel']"
0070212570,fried green tomatoes at the whistle stop cafe,fannie flagg,1989,mcgrawhill,http://images.amazon.com/images/P/0070212570.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0070212570.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0070212570.01.LZZZZZZZ.jpg,Fried Green Tomatoes at the Whistle Stop Cafe,fried green tomatoes at the whistle stop cafe fannie flagg,"['stop', 'green', 'fried', 'flagg', 'stop cafe', 'cafe', 'fannie', 'tomatoes whistle']"
0385480016,bird by bird some instructions on writing and life,anne lamott,1995,anchor,http://images.amazon.com/images/P/0385480016.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385480016.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385480016.01.LZZZZZZZ.jpg,Bird by Bird: Some Instructions on Writing and Life,bird by bird some instructions on writing and life anne lamott,"['life', 'instructions', 'lamott', 'anne', 'instructions writing', 'writing life', 'bird bird', 'bird instructions']"
0061098361,circle of three a novel,patricia gaffney,2001,harpertorch,http://images.amazon.com/images/P/0061098361.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061098361.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061098361.01.LZZZZZZZ.jpg,Circle of Three: A Novel,circle of three a novel patricia gaffney,[]
0061093092,lily white,susan isaacs,1997,harpertorch,http://images.amazon.com/images/P/0061093092.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061093092.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061093092.01.LZZZZZZZ.jpg,Lily White,lily white susan isaacs,[]
0821758950,cha cha cha,jane heller,1998,kensington publishing corp,http://images.amazon.com/images/P/0821758950.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821758950.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821758950.01.LZZZZZZZ.jpg,Cha Cha Cha,cha cha cha jane heller,[]
0679729917,the best of roald dahl,roald dahl,1990,vintage books usa,http://images.amazon.com/images/P/0679729917.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679729917.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679729917.01.LZZZZZZZ.jpg,The Best of Roald Dahl,the best of roald dahl roald dahl,[]
0451411013,the grave maurice richard jury novels,martha grimes,2003,onyx books,http://images.amazon.com/images/P/0451411013.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451411013.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451411013.01.LZZZZZZZ.jpg,The Grave Maurice (Richard Jury Novels),the grave maurice richard jury novels martha grimes,"['maurice', 'richard', 'maurice richard', 'jury', 'grimes', 'grave', 'jury novels', 'novels martha']"
0446611239,the cabinet of curiosities,douglas preston,2003,warner books,http://images.amazon.com/images/P/0446611239.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446611239.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446611239.01.LZZZZZZZ.jpg,The Cabinet of Curiosities,the cabinet of curiosities douglas preston,[]
0553580078,the years of rice and salt,kim stanley robinson,2003,spectra books,http://images.amazon.com/images/P/0553580078.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553580078.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553580078.01.LZZZZZZZ.jpg,The Years of Rice and Salt,the years of rice and salt kim stanley robinson,"['years', 'salt', 'stanley', 'kim', 'rice salt', 'years rice', 'robinson', 'stanley robinson']"
0425189414,midnight runner,jack higgins,2003,berkley publishing group,http://images.amazon.com/images/P/0425189414.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425189414.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425189414.01.LZZZZZZZ.jpg,Midnight Runner,midnight runner jack higgins,[]
0812909372,on language,william safire,1980,times books,http://images.amazon.com/images/P/0812909372.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812909372.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812909372.01.LZZZZZZZ.jpg,On language,on language william safire,[]
0451410912,a killing gift,leslie glass,2003,onyx books,http://images.amazon.com/images/P/0451410912.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451410912.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451410912.01.LZZZZZZZ.jpg,A Killing Gift,a killing gift leslie glass,[]
8481301132,el gran gatsby,fscott fitzgerald,2001,colleccion millenium,http://images.amazon.com/images/P/8481301132.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8481301132.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8481301132.01.LZZZZZZZ.jpg,El Gran Gatsby,el gran gatsby fscott fitzgerald,"['el', 'fscott', 'gran', 'el gran', 'fitzgerald', 'fscott fitzgerald', 'gatsby', 'gran gatsby']"
0316781266,the last time they met a novel,anita shreve,2002,back bay books,http://images.amazon.com/images/P/0316781266.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316781266.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316781266.01.LZZZZZZZ.jpg,The Last Time They Met : A Novel,the last time they met a novel anita shreve,"['time', 'met', 'time met', 'novel', 'shreve', 'anita', 'novel anita', 'anita shreve']"
0486280616,adventures of huckleberry finn dover thrift editions,mark twain,1994,dover publications,http://images.amazon.com/images/P/0486280616.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486280616.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486280616.01.LZZZZZZZ.jpg,Adventures of Huckleberry Finn (Dover Thrift Editions),adventures of huckleberry finn dover thrift editions mark twain,"['dover', 'mark', 'adventures', 'thrift', 'finn', 'editions', 'huckleberry', 'mark twain']"
0743405978,bless the child,cathy cash spellman,2000,pocket,http://images.amazon.com/images/P/0743405978.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743405978.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743405978.01.LZZZZZZZ.jpg,Bless the Child,bless the child cathy cash spellman,"['cash', 'bless', 'child', 'spellman', 'bless child', 'cash spellman', 'cathy', 'child cathy']"
0671032658,the green mile,stephen king,1999,pocket,http://images.amazon.com/images/P/0671032658.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671032658.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671032658.01.LZZZZZZZ.jpg,The Green Mile,the green mile stephen king,[]
0446607835,somebody to love a rockandroll memoir,grace slick,1999,warner books,http://images.amazon.com/images/P/0446607835.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446607835.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446607835.01.LZZZZZZZ.jpg,Somebody to Love? : A Rock-and-Roll Memoir,somebody to love a rockandroll memoir grace slick,"['somebody', 'love', 'somebody love', 'memoir', 'slick', 'grace', 'love rockandroll', 'rockandroll memoir']"
